year,month,day,prcp,tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1984,11,8,0.0,30.34,16.36,23.35,347.92,291.03,-0.63,-1.17,1.33,55.14,3.87,2.83,2.56,0.0,0.52,5.75,67.46,171.47,496.65
1984,11,9,0.0,30.49,16.47,23.48,346.66,292.44,-0.7,-0.91,1.15,49.18,3.99,2.81,2.52,0.0,0.52,5.53,67.3,171.28,496.51
1984,11,10,0.0,30.81,16.84,23.82,354.62,287.72,-1.12,-0.05,1.12,51.17,3.78,2.83,2.53,0.0,0.47,5.32,67.15,171.1,496.43
1984,11,11,0.0,31.11,16.92,24.02,350.83,287.78,-0.81,-0.95,1.25,46.48,4.0,2.83,2.75,0.0,0.47,5.13,67.0,170.92,496.3
1984,11,12,0.0,30.16,17.47,23.82,348.93,288.91,-1.16,-0.87,1.45,43.26,4.27,2.71,2.58,0.0,0.47,4.94,66.84,170.69,496.23
1984,11,13,0.0,29.01,18.58,23.8,358.56,283.71,-1.14,-1.21,1.66,44.39,3.61,2.39,2.27,0.0,0.45,4.75,66.69,170.47,496.07
1984,11,14,0.0,28.86,18.19,23.52,359.03,278.46,-0.84,-0.3,0.89,46.08,3.55,2.35,2.13,0.0,0.44,4.58,66.56,170.32,496.02
1984,11,15,0.0,29.26,17.66,23.46,366.73,275.98,-0.67,-0.57,0.88,52.83,3.46,2.38,2.14,0.0,0.41,4.41,66.41,170.12,495.87
1984,11,16,0.0,29.42,16.17,22.8,356.42,278.63,-1.16,-1.27,1.72,41.65,3.77,2.73,2.45,0.0,0.41,4.26,66.27,169.95,495.83
1984,11,17,0.0,30.36,17.13,23.74,361.29,277.84,-0.89,-1.7,1.92,35.78,3.9,2.67,2.38,0.0,0.4,4.12,66.14,169.77,495.67
1984,11,18,0.0,30.28,16.09,23.18,345.79,277.62,-1.03,-1.49,1.81,44.99,4.1,2.62,2.32,0.0,0.39,3.98,66.0,169.58,495.63
1984,11,19,0.0,30.35,15.39,22.87,335.7,280.71,-0.71,-1.77,1.91,40.8,4.1,2.56,2.25,0.0,0.38,3.87,65.87,169.39,495.48
1984,11,20,0.0,29.79,14.43,22.11,324.01,287.05,-0.82,-0.63,1.03,39.64,4.14,2.54,2.21,0.0,0.38,3.76,65.73,169.2,495.41
1984,11,21,0.0,29.54,13.81,21.68,328.11,283.07,-1.03,-0.4,1.1,49.04,3.86,2.54,2.2,0.0,0.37,3.65,65.59,169.01,495.27
1984,11,22,0.0,29.18,14.03,21.6,332.6,281.5,-1.15,-0.66,1.33,50.42,3.74,2.54,2.17,0.0,0.35,3.56,65.46,168.85,495.2
1984,11,23,0.0,29.14,13.85,21.5,333.87,279.28,-0.88,-0.65,1.09,49.0,3.58,2.49,2.11,0.0,0.35,3.48,65.33,168.65,495.07
1984,11,24,0.0,28.74,13.84,21.29,330.54,278.74,-0.53,-1.2,1.31,42.17,3.78,2.45,2.06,0.0,0.36,3.4,65.19,168.46,495.0
1984,11,25,0.0,28.49,13.86,21.17,326.94,280.46,-0.85,-2.7,2.83,36.08,4.24,2.42,2.01,0.0,0.36,3.32,65.05,168.27,494.88
1984,11,26,0.0,28.14,13.18,20.66,320.07,282.19,-0.82,-2.42,2.56,34.5,4.13,2.4,1.98,0.0,0.38,3.24,64.91,168.08,494.79
1984,11,27,0.0,27.99,12.56,20.27,321.25,278.91,-0.47,-1.28,1.36,45.85,3.86,2.39,1.94,0.0,0.37,3.17,64.77,167.9,494.69
1984,11,28,0.0,27.85,12.93,20.39,320.76,277.71,-0.38,-1.48,1.53,41.96,3.77,2.35,1.89,0.0,0.34,3.1,64.64,167.7,494.6
1984,11,29,0.0,27.77,13.04,20.4,319.39,277.42,-0.12,-2.24,2.24,39.86,3.79,2.32,1.85,0.0,0.33,3.04,64.5,167.52,494.47
1984,11,30,0.0,27.6,12.04,19.82,321.65,279.19,-0.48,-2.62,2.66,35.96,3.89,2.35,1.85,0.0,0.36,2.97,64.37,167.33,494.4
1984,12,1,0.0,27.88,15.86,21.87,396.35,185.67,-1.77,-2.72,3.25,52.3,3.57,2.41,1.9,0.14,0.34,2.93,64.24,167.11,494.24
1984,12,2,0.0,29.11,18.85,23.98,413.48,221.12,-1.16,0.13,1.17,73.05,2.86,1.87,1.46,0.43,0.3,3.04,64.13,166.98,494.2
1984,12,3,0.0,30.15,20.07,25.11,413.96,225.63,-0.59,-0.12,0.6,76.24,2.89,2.27,1.85,0.1,0.27,3.99,64.05,166.86,494.11
1984,12,4,0.0,30.86,19.76,25.31,402.22,252.29,-1.09,0.52,1.21,67.2,2.96,2.38,1.82,0.56,0.33,4.2,63.96,166.73,494.03
1984,12,5,0.0,31.68,18.69,25.18,396.52,199.66,-0.44,0.23,0.5,66.03,2.98,2.27,1.7,0.07,0.31,4.14,63.87,166.59,493.96
1984,12,6,0.0,31.6,17.66,24.63,377.79,264.46,-1.1,0.47,1.2,54.84,3.14,2.29,1.69,0.0,0.32,4.04,63.79,166.44,493.83
1984,12,7,0.0,31.08,16.62,23.85,374.23,260.15,-0.78,0.43,0.89,65.4,3.37,2.43,1.78,0.02,0.32,3.95,63.69,166.3,493.82
1984,12,8,0.0,30.67,17.38,24.02,359.08,266.01,-0.65,-0.45,0.79,59.7,3.33,2.56,1.84,0.0,0.32,3.85,63.59,166.15,493.71
1984,12,9,0.0,30.69,16.66,23.68,353.86,267.16,-0.99,-1.97,2.2,51.9,3.56,2.44,1.73,0.0,0.32,3.75,63.51,166.01,493.62
1984,12,10,0.0,30.31,14.77,22.54,336.53,271.83,-0.53,-1.07,1.19,50.78,3.79,2.36,1.66,0.0,0.32,3.64,63.41,165.89,493.54
1984,12,11,0.0,30.53,14.16,22.34,330.06,272.28,-0.0,-1.66,1.66,37.21,4.15,2.39,1.65,0.0,0.32,3.53,63.32,165.73,493.43
1984,12,12,0.0,31.45,14.41,22.93,335.84,270.16,-0.6,-0.44,0.74,44.2,3.91,2.42,1.68,0.0,0.33,3.43,63.24,165.61,493.32
1984,12,13,0.0,32.31,15.05,23.68,345.32,268.93,-0.09,1.43,1.43,38.49,3.6,2.42,1.63,0.0,0.31,3.33,63.15,165.44,493.23
1984,12,14,0.0,32.65,15.97,24.31,347.52,266.69,-0.31,0.73,0.79,57.74,3.77,2.44,1.61,0.0,0.28,3.25,63.07,165.32,493.17
1984,12,15,0.0,31.29,15.09,23.19,339.3,268.88,-1.05,-1.33,1.69,44.19,3.89,2.33,1.51,0.0,0.29,3.17,62.99,165.18,493.07
1984,12,16,0.0,31.45,14.09,22.77,336.56,268.61,-0.63,-0.05,0.63,53.54,3.7,2.29,1.46,0.0,0.29,3.11,62.9,165.06,492.99
1984,12,17,0.0,30.78,14.66,22.72,327.16,269.74,0.07,-1.76,1.76,33.31,3.64,2.28,1.43,0.0,0.29,3.04,62.82,164.91,492.93
1984,12,18,0.0,30.74,14.28,22.51,315.75,275.94,0.11,-1.04,1.05,38.11,3.72,2.32,1.49,0.0,0.29,2.96,62.73,164.78,492.81
1984,12,19,0.0,30.85,13.44,22.14,321.36,271.56,-1.02,0.23,1.05,42.26,3.32,2.35,1.44,0.0,0.29,2.9,62.64,164.63,492.74
1984,12,20,0.0,30.35,13.4,21.88,328.85,264.34,-0.16,-0.58,0.6,51.81,3.35,2.35,1.41,0.0,0.26,2.85,62.57,164.49,492.63
1984,12,21,0.0,29.42,12.99,21.2,334.22,268.48,-0.79,-0.38,0.88,49.12,3.25,2.41,1.42,0.0,0.28,2.8,62.49,164.37,492.58
1984,12,22,0.0,29.23,12.44,20.84,331.08,266.43,-0.72,-0.17,0.74,51.21,3.28,2.33,1.35,0.0,0.28,2.75,62.4,164.23,492.49
1984,12,23,0.0,28.71,12.08,20.4,327.58,270.16,-0.81,-0.99,1.28,44.42,3.47,2.33,1.33,0.0,0.27,2.7,62.32,164.09,492.36
1984,12,24,0.0,28.52,12.05,20.28,320.74,272.4,-0.41,-1.09,1.16,48.32,3.48,2.19,1.26,0.0,0.27,2.66,62.24,163.95,492.27
1984,12,25,0.0,28.61,13.12,20.86,319.69,272.23,-0.22,-1.68,1.69,35.83,3.81,2.34,1.29,0.0,0.27,2.61,62.16,163.82,492.2
1984,12,26,0.0,29.99,14.87,22.43,334.07,269.83,-0.79,-1.39,1.6,34.5,3.78,2.43,1.31,0.0,0.27,2.56,62.08,163.69,492.11
1984,12,27,0.0,30.34,16.48,23.41,337.94,268.36,-0.77,-0.3,0.83,47.01,3.67,2.55,1.35,0.0,0.25,2.51,62.01,163.57,492.0
1984,12,28,0.0,30.78,16.18,23.48,340.87,269.26,-0.9,-0.98,1.33,38.92,3.53,2.46,1.28,0.0,0.26,2.48,61.93,163.43,491.95
1984,12,29,0.0,30.83,16.24,23.53,347.88,268.31,-0.45,0.43,0.62,41.69,3.28,2.43,1.23,0.0,0.25,2.45,61.87,163.31,491.83
1984,12,30,0.0,31.01,16.49,23.75,373.31,263.35,-1.04,1.61,1.92,55.96,3.35,2.3,1.16,0.0,0.25,2.43,61.81,163.21,491.78
1984,12,31,0.0,30.05,19.5,24.78,399.04,212.51,-1.5,2.6,3.0,65.0,3.12,2.03,1.07,0.33,0.26,2.57,61.73,163.05,491.65
1985,1,1,0.03,28.05,19.48,23.76,410.33,106.67,-2.14,-0.01,2.14,95.54,1.07,0.93,0.9,1.85,0.18,14.82,64.84,153.54,597.58
1985,1,2,8.92,23.89,17.64,20.76,399.63,109.15,-1.41,0.16,1.42,83.28,0.51,0.62,0.61,1.14,0.45,20.96,64.8,153.54,597.42
1985,1,3,0.0,25.06,16.71,20.88,366.63,239.52,-1.35,-1.92,2.35,71.51,2.35,1.87,1.6,0.17,1.19,20.13,64.69,153.47,597.09
1985,1,4,0.0,27.2,15.97,21.58,347.01,267.61,-0.94,-0.27,0.98,72.55,3.27,2.62,2.03,0.0,1.42,19.09,64.56,153.39,596.63
1985,1,5,0.0,28.55,16.69,22.62,356.28,265.39,-0.66,1.37,1.52,71.11,3.18,2.43,1.61,0.0,1.33,18.15,64.44,153.34,596.2
1985,1,6,0.0,29.02,16.79,22.9,370.06,255.51,-0.92,1.83,2.05,72.7,3.16,2.44,1.4,0.0,1.16,17.3,64.33,153.28,595.8
1985,1,7,0.0,29.23,17.57,23.4,391.94,203.78,-1.07,2.03,2.29,71.74,3.49,2.63,1.42,0.11,1.05,16.58,64.22,153.19,595.44
1985,1,8,0.0,29.3,19.37,24.34,395.24,224.65,-0.33,1.77,1.8,68.69,3.37,2.69,1.42,1.39,1.01,16.24,64.12,153.14,595.07
1985,1,9,0.0,30.37,19.16,24.76,386.59,217.55,-0.94,2.23,2.42,66.32,2.95,2.17,1.12,0.06,1.05,15.54,64.01,153.09,594.63
1985,1,10,0.0,29.65,18.73,24.19,378.37,243.77,-1.17,2.33,2.61,61.51,3.31,2.3,1.16,0.0,1.3,14.78,63.89,153.02,594.15
1985,1,11,0.0,29.08,18.11,23.6,385.65,197.76,-0.94,1.72,1.96,66.65,3.42,2.57,1.28,0.3,0.89,14.3,63.8,152.97,593.83
1985,1,12,0.0,29.18,17.92,23.55,378.78,261.27,-0.61,2.35,2.43,65.73,3.06,2.24,1.17,0.0,1.13,13.65,63.69,152.91,593.44
1985,1,13,0.0,29.11,17.45,23.28,374.12,257.12,-0.73,1.67,1.82,64.12,3.35,2.58,1.32,0.0,1.07,13.06,63.6,152.85,593.05
1985,1,14,0.0,27.86,16.86,22.36,370.96,224.17,-1.23,1.04,1.61,64.7,3.09,2.34,1.09,0.0,1.04,12.51,63.49,152.79,592.67
1985,1,15,0.0,28.98,17.49,23.24,375.11,150.42,-0.76,1.64,1.81,63.25,3.12,2.38,1.09,0.0,1.05,12.03,63.38,152.71,592.21
1985,1,16,0.0,29.76,16.66,23.21,368.62,244.02,-0.69,-1.04,1.25,68.38,3.38,2.63,1.18,0.0,1.0,11.55,63.28,152.66,591.78
1985,1,17,0.0,29.75,17.01,23.38,370.36,261.44,-1.24,-1.01,1.6,57.19,3.12,2.42,1.06,0.1,1.04,11.03,63.18,152.59,591.34
1985,1,18,0.0,29.94,17.18,23.56,368.79,259.58,-1.49,1.05,1.82,57.65,3.14,2.31,0.99,0.03,0.99,10.56,63.09,152.53,590.95
1985,1,19,0.0,29.49,17.32,23.4,373.28,265.81,-1.46,1.95,2.44,53.86,3.75,2.63,1.1,0.0,0.99,10.08,62.98,152.48,590.53
1985,1,20,0.0,30.13,18.25,24.19,375.43,204.28,-0.84,3.15,3.26,56.41,2.77,1.72,0.71,0.05,0.81,9.72,62.89,152.41,590.12
1985,1,21,0.0,29.52,18.31,23.92,364.27,271.55,-1.26,3.23,3.47,48.12,4.09,2.67,1.31,0.0,1.01,9.26,62.79,152.34,589.64
1985,1,22,0.0,29.43,17.86,23.64,375.27,248.53,-1.45,1.4,2.02,55.32,3.93,2.77,1.16,0.0,0.92,8.84,62.7,152.29,589.19
1985,1,23,0.0,30.04,17.17,23.6,371.99,235.94,-1.54,-0.36,1.58,61.97,3.55,2.68,1.05,0.02,0.81,8.5,62.6,152.2,588.75
1985,1,24,0.0,29.99,17.3,23.64,360.11,274.63,-1.23,-1.46,1.91,51.82,3.89,2.79,1.07,0.0,0.86,8.16,62.52,152.16,588.34
1985,1,25,0.0,30.42,16.6,23.51,351.82,286.82,-1.15,-0.0,1.15,51.78,3.88,2.79,1.04,0.0,0.9,7.79,62.43,152.1,587.87
1985,1,26,0.0,30.32,16.55,23.44,363.48,275.65,-1.46,1.31,1.96,53.21,3.61,2.62,0.95,0.0,0.79,7.5,62.35,152.05,587.45
1985,1,27,0.0,30.7,17.34,24.02,366.55,283.89,-1.11,2.49,2.73,48.48,3.93,2.78,1.09,0.0,0.83,7.2,62.26,151.98,587.06
1985,1,28,0.0,31.02,18.6,24.81,372.5,284.11,-1.31,2.58,2.89,49.21,4.27,2.98,1.04,0.0,0.8,6.89,62.19,151.95,586.58
1985,1,29,0.0,31.33,18.34,24.84,370.33,286.05,-1.01,2.99,3.16,48.08,4.24,2.87,0.98,0.0,0.79,6.62,62.11,151.87,586.13
1985,1,30,0.0,31.68,18.29,24.98,364.46,288.41,-1.07,2.41,2.64,44.31,4.57,2.97,0.99,0.0,0.81,6.36,62.03,151.8,585.71
1985,1,31,0.0,31.22,18.65,24.94,361.15,292.74,-0.96,2.98,3.13,43.51,4.84,2.94,0.95,0.0,0.79,6.12,61.96,151.77,585.25
1985,2,1,0.0,31.24,17.49,24.36,356.5,293.75,-1.43,2.54,2.91,43.53,4.12,2.93,0.92,0.0,0.77,5.87,61.89,151.7,584.8
1985,2,2,0.0,31.29,18.74,25.02,371.75,287.49,-0.61,0.37,0.71,56.41,3.78,2.75,0.86,0.0,0.67,5.66,61.82,151.66,584.42
1985,2,3,0.0,31.55,18.3,24.92,371.71,293.98,-0.25,-0.22,0.33,53.95,4.21,2.99,0.89,0.0,0.7,5.45,61.76,151.62,584.02
1985,2,4,0.0,31.7,18.12,24.91,366.88,296.77,-0.78,0.66,1.02,45.17,4.3,3.06,0.89,0.0,0.74,5.23,61.7,151.56,583.61
1985,2,5,0.0,32.29,18.43,25.36,371.66,297.11,0.72,3.14,3.22,42.24,5.32,3.15,0.89,0.0,0.7,5.03,61.63,151.53,583.16
1985,2,6,0.0,33.14,18.18,25.66,353.49,303.41,-0.13,0.24,0.27,44.16,4.82,3.03,0.83,0.0,0.72,4.83,61.58,151.47,582.76
1985,2,7,0.0,32.66,17.65,25.15,366.65,300.54,-0.64,0.33,0.72,44.62,3.96,2.9,0.77,0.0,0.68,4.65,61.52,151.44,582.38
1985,2,8,0.0,32.55,17.89,25.22,379.65,288.63,-0.16,0.87,0.88,51.76,4.48,3.16,0.82,0.0,0.63,4.49,61.46,151.36,581.98
1985,2,9,0.0,32.77,18.77,25.77,381.78,297.03,-0.03,2.78,2.78,47.21,4.71,2.97,0.75,0.0,0.65,4.36,61.4,151.35,581.51
1985,2,10,0.0,32.28,18.78,25.53,392.57,302.57,-0.48,2.48,2.53,45.05,4.43,3.0,0.73,0.0,0.66,4.2,61.34,151.29,581.13
1985,2,11,0.0,33.07,19.33,26.2,411.88,247.03,-0.62,1.9,2.0,46.78,3.77,2.47,0.59,0.4,0.58,4.15,61.28,151.26,580.73
1985,2,12,0.0,32.69,19.98,26.34,399.9,260.92,-0.64,0.95,1.15,53.88,3.08,1.99,0.48,0.29,0.61,4.23,61.23,151.21,580.3
1985,2,13,0.0,32.6,20.27,26.44,401.29,297.23,0.29,3.41,3.42,47.02,4.08,2.59,0.58,0.09,0.72,5.02,61.17,151.16,579.92
1985,2,14,0.0,33.17,20.39,26.78,399.42,288.75,0.87,4.2,4.29,51.38,4.65,2.81,0.62,0.19,0.69,5.02,61.11,151.14,579.54
1985,2,15,0.0,33.5,19.52,26.51,393.4,299.57,0.28,0.37,0.46,52.01,3.7,2.52,0.57,0.24,0.69,5.02,61.05,151.07,579.16
1985,2,16,0.0,32.49,18.34,25.42,359.71,314.12,-0.47,-2.01,2.06,30.34,4.3,2.8,0.59,0.03,0.9,6.8,61.01,151.04,578.72
1985,2,17,0.0,32.24,15.63,23.94,335.71,323.34,-1.23,-1.39,1.86,29.49,5.08,3.12,0.65,0.0,0.94,6.4,60.96,150.97,578.35
1985,2,18,0.0,32.54,17.33,24.94,339.54,325.0,-1.29,-0.79,1.51,41.0,4.63,3.08,0.62,0.0,0.85,6.08,60.9,150.94,577.93
1985,2,19,0.0,32.19,17.34,24.76,340.95,324.9,-1.37,0.19,1.38,37.6,4.62,3.21,0.63,0.0,0.83,5.78,60.85,150.89,577.53
1985,2,20,0.0,33.25,18.56,25.9,351.81,322.96,-1.56,-0.74,1.73,38.78,4.81,3.3,0.63,0.0,0.8,5.48,60.8,150.87,577.09
1985,2,21,0.0,33.26,17.81,25.53,349.16,325.47,-1.4,-2.01,2.45,31.92,5.12,3.3,0.61,0.0,0.81,5.21,60.75,150.83,576.71
1985,2,22,0.0,32.75,15.83,24.29,324.25,335.34,-0.05,-2.07,2.07,22.71,5.66,3.14,0.57,0.0,0.8,4.94,60.7,150.76,576.3
1985,2,23,0.0,33.11,15.32,24.22,307.89,343.78,-0.39,-1.42,1.47,32.78,5.38,3.15,0.55,0.0,0.77,4.69,60.65,150.73,575.91
1985,2,24,0.0,33.68,16.63,25.16,331.99,336.25,-0.27,-1.01,1.05,36.09,4.92,3.27,0.56,0.0,0.72,4.5,60.6,150.67,575.49
1985,2,25,0.0,34.05,17.54,25.8,341.83,335.45,-0.9,-0.09,0.9,34.61,4.99,3.42,0.57,0.0,0.69,4.32,60.57,150.64,575.16
1985,2,26,0.0,34.2,17.8,26.0,346.5,335.45,-1.21,0.17,1.22,37.79,4.82,3.38,0.54,0.0,0.67,4.14,60.53,150.62,574.77
1985,2,27,0.0,34.8,17.61,26.2,345.16,338.5,-1.23,0.13,1.24,27.44,5.08,3.41,0.53,0.0,0.67,3.96,60.49,150.57,574.41
1985,2,28,0.0,35.44,17.52,26.48,345.42,339.64,-1.13,0.87,1.43,26.33,5.19,3.42,0.52,0.0,0.62,3.78,60.45,150.56,574.08
1985,3,1,0.0,36.26,17.84,27.05,347.21,338.9,0.27,-0.44,0.52,32.64,5.99,3.45,0.51,0.0,0.61,3.61,60.42,150.53,573.77
1985,3,2,0.0,36.78,18.24,27.51,342.89,344.92,0.01,-1.69,1.69,43.7,5.88,3.48,0.5,0.0,0.58,3.45,60.39,150.48,573.42
1985,3,3,0.0,37.07,18.21,27.64,345.11,346.71,-0.25,-1.67,1.69,27.06,5.84,3.52,0.49,0.0,0.53,3.29,60.35,150.46,573.22
1985,3,4,0.0,37.59,19.94,28.76,359.89,339.37,-1.0,0.77,1.26,29.13,5.26,3.65,0.49,0.0,0.58,3.17,60.33,150.43,572.89
1985,3,5,0.0,37.11,20.77,28.94,368.32,339.66,-0.66,1.31,1.47,32.69,5.11,3.69,0.48,0.0,0.57,3.06,60.29,150.42,572.53
1985,3,6,0.0,36.81,20.74,28.78,361.53,344.25,-1.02,0.76,1.27,23.41,5.59,3.66,0.46,0.0,0.52,2.96,60.26,150.36,572.24
1985,3,7,0.0,37.42,20.89,29.16,363.62,344.75,-0.7,1.13,1.33,21.44,5.46,3.65,0.44,0.0,0.47,2.84,60.24,150.35,572.0
1985,3,8,0.0,36.94,21.06,29.0,367.13,343.8,-0.72,2.36,2.47,28.04,5.38,3.75,0.49,0.0,0.51,2.75,60.21,150.32,571.7
1985,3,9,0.0,37.56,20.71,29.14,368.98,344.27,-0.51,0.87,1.01,25.21,5.42,3.74,0.43,0.0,0.51,2.67,60.18,150.29,571.39
1985,3,10,0.0,37.76,20.59,29.17,368.53,345.6,-0.67,1.1,1.29,22.63,5.48,3.74,0.42,0.0,0.45,2.6,60.15,150.26,571.16
1985,3,11,0.0,38.37,20.78,29.58,372.14,345.72,-0.45,1.11,1.2,25.44,6.0,3.72,0.4,0.0,0.48,2.55,60.12,150.23,570.85
1985,3,12,0.0,37.74,20.72,29.23,369.09,329.69,-0.24,1.88,1.9,23.7,6.08,3.71,0.39,0.0,0.47,2.5,60.09,150.23,570.47
1985,3,13,0.0,37.4,20.19,28.8,369.18,345.88,-0.85,2.29,2.44,25.51,5.75,3.67,0.38,0.0,0.47,2.46,60.07,150.18,570.18
1985,3,14,0.0,36.95,21.18,29.06,374.57,348.19,-0.11,2.55,2.55,24.78,5.98,3.52,0.54,0.0,0.45,2.43,60.04,150.15,569.99
1985,3,15,0.0,36.32,20.63,28.48,375.54,340.99,-0.5,3.0,3.04,26.61,6.01,3.74,0.41,0.0,0.44,2.39,60.02,150.14,569.6
1985,3,16,0.0,37.26,20.81,29.03,369.27,351.68,-0.22,3.49,3.5,30.38,6.9,3.8,0.37,0.0,0.48,2.37,59.98,150.11,569.3
1985,3,17,0.0,36.73,20.34,28.53,376.25,346.46,0.41,3.78,3.8,28.69,6.79,3.82,0.36,0.0,0.49,2.36,59.95,150.08,568.98
1985,3,18,0.0,36.66,21.83,29.24,385.98,345.1,-0.39,3.31,3.33,32.37,6.02,3.66,0.34,0.01,0.5,2.35,59.92,150.04,568.68
1985,3,19,0.0,37.2,22.57,29.88,398.54,328.39,-0.2,3.27,3.28,36.26,6.23,3.93,0.35,0.0,0.5,2.33,59.89,150.02,568.38
1985,3,20,0.0,36.65,22.58,29.62,408.11,340.92,0.08,2.5,2.5,40.0,5.71,3.75,0.34,0.25,0.47,2.43,59.86,149.97,568.06
1985,3,21,0.0,36.49,22.96,29.72,411.48,316.52,-1.0,1.8,2.06,44.15,5.19,3.58,0.3,0.28,0.48,2.49,59.83,149.94,567.73
1985,3,22,0.0,36.72,23.01,29.86,410.87,318.08,-0.3,3.24,3.25,39.61,5.51,3.74,0.34,0.11,0.48,2.51,59.8,149.92,567.37
1985,3,23,0.0,36.64,23.86,30.25,418.05,336.37,0.56,3.43,3.48,40.11,5.98,3.52,0.51,0.28,0.48,2.65,59.77,149.9,567.03
1985,3,24,0.0,36.43,22.19,29.31,407.72,318.34,0.26,2.91,2.92,44.69,6.12,3.96,0.6,0.73,0.41,2.89,59.74,149.86,566.7
1985,3,25,0.0,37.39,22.99,30.19,414.61,345.86,0.29,2.28,2.3,48.02,5.91,3.93,0.45,0.31,0.45,3.38,59.71,149.83,566.42
1985,3,26,0.0,37.47,22.94,30.2,398.39,352.55,-0.6,2.27,2.35,36.49,5.4,3.87,0.33,0.01,0.5,3.3,59.69,149.81,566.12
1985,3,27,0.0,37.42,23.27,30.34,402.39,351.96,0.04,3.44,3.44,38.7,5.65,3.73,0.3,0.15,0.49,3.26,59.66,149.78,565.84
1985,3,28,0.0,38.49,23.5,31.0,404.6,348.17,-0.11,2.75,2.75,32.55,5.9,3.69,0.29,0.14,0.45,3.12,59.64,149.76,565.53
1985,3,29,0.0,39.21,24.29,31.75,413.06,324.35,0.07,2.5,2.5,28.67,6.02,3.86,1.78,0.07,0.43,3.21,59.62,149.75,565.33
1985,3,30,0.0,38.9,24.15,31.52,430.34,216.71,-0.76,1.71,1.87,41.48,4.85,3.55,1.0,1.41,0.67,6.01,59.59,149.71,565.05
1985,3,31,0.0,37.68,24.12,30.9,416.3,268.24,-1.81,0.36,1.85,46.76,4.66,3.27,0.67,0.19,0.91,7.85,59.56,149.67,564.69
1985,4,1,0.16,35.2,23.34,29.27,403.08,313.32,-0.26,1.91,1.93,43.12,4.94,3.63,0.55,1.14,0.92,7.58,59.53,149.64,564.3
1985,4,2,0.06,35.14,22.43,28.78,387.32,360.52,-0.1,2.49,2.49,35.61,5.07,3.71,0.41,0.0,1.0,6.99,59.5,149.63,563.97
1985,4,3,0.0,36.21,22.46,29.34,397.76,357.32,-0.25,2.05,2.07,34.96,5.2,3.83,0.59,0.16,0.9,6.48,59.48,149.58,563.67
1985,4,4,3.82,36.96,21.59,29.28,407.4,352.56,-1.45,2.84,3.19,38.14,5.58,4.1,1.32,0.31,0.84,6.1,59.46,149.56,563.36
1985,4,5,0.53,36.62,22.79,29.7,418.72,272.97,-1.25,1.45,1.91,55.67,5.23,3.81,1.75,0.88,0.73,6.1,59.43,149.53,563.01
1985,4,6,13.25,35.84,21.43,28.64,407.38,331.92,-0.28,1.43,1.46,47.46,4.58,3.03,0.88,1.19,0.77,6.34,59.4,149.49,562.65
1985,4,7,1.33,33.94,22.45,28.2,403.39,354.13,-0.19,1.64,1.65,33.64,5.3,3.78,0.77,0.31,0.81,5.95,59.37,149.48,562.33
1985,4,8,0.0,36.43,23.27,29.85,413.57,342.12,-0.29,1.08,1.12,32.17,5.84,3.61,0.5,0.05,0.72,5.57,59.35,149.45,562.06
1985,4,9,0.0,38.47,24.71,31.59,417.93,360.26,0.69,2.12,2.23,31.43,6.11,4.06,0.42,0.03,0.65,5.22,59.34,149.43,561.89
1985,4,10,0.0,39.01,25.38,32.2,422.45,357.9,0.47,1.9,1.96,32.77,6.29,4.1,0.35,0.03,0.6,4.91,59.32,149.41,561.64
1985,4,11,0.0,39.69,25.74,32.71,415.69,358.78,0.68,3.14,3.21,29.3,6.27,3.96,0.35,0.01,0.54,4.56,59.31,149.39,561.43
1985,4,12,0.0,40.44,25.15,32.8,401.93,368.35,0.11,1.89,1.89,23.63,5.95,4.09,0.32,0.0,0.47,4.24,59.29,149.38,561.23
1985,4,13,0.0,40.52,25.67,33.1,420.29,362.64,-0.27,2.7,2.71,32.42,6.37,4.18,0.31,0.45,0.41,4.16,59.27,149.35,561.04
1985,4,14,0.0,41.17,26.38,33.78,427.7,357.34,0.13,2.02,2.02,37.95,7.36,4.15,0.3,1.53,0.54,5.0,59.26,149.35,560.81
1985,4,15,0.0,40.99,25.74,33.36,422.58,362.78,-0.16,2.26,2.27,37.62,6.93,4.16,0.29,0.32,0.55,4.82,59.24,149.34,560.57
1985,4,16,0.0,40.7,25.77,33.24,417.31,365.61,-0.38,1.55,1.6,27.9,5.53,3.8,0.25,0.03,0.55,4.59,59.23,149.3,560.34
1985,4,17,0.0,40.85,25.29,33.07,403.47,368.44,-0.59,1.83,1.92,26.13,6.05,3.86,0.28,0.0,0.52,4.29,59.21,149.28,560.08
1985,4,18,0.0,40.5,25.81,33.16,405.12,369.47,-0.43,2.46,2.5,28.53,6.22,4.05,0.29,0.0,0.49,4.03,59.2,149.27,559.89
1985,4,19,0.0,40.28,25.57,32.92,408.51,369.44,-0.43,3.19,3.22,28.45,6.36,4.18,0.46,0.0,0.44,3.8,59.18,149.25,559.68
