gauge_id,num_dams,res_store_sum,n_dams,first_dam_year,last_dam_year,total_storage,reservoir_index,irrigation_frac,hydroelec_frac,drinking_frac,flood_frac,overflow_frac,navigation_frac,tailing_frac,pop_density_2000,pop_density_2005,pop_density_2010,pop_density_2015,pop_density_2020,urban_frac_1985,urban_frac_1995,urban_frac_2005,crops_frac_1985,crops_frac_1995,crops_frac_2005
3001,0,0,1,1909,1909,60456000,,1,0,0,0,0,0,0,55.46890009,57.56983983,59.04925054,60.97815803,67.41752086,0,0.001335621,0.001396888,0.113484867,0.111671364,0.141986276
3002,0,0,1,1982,1982,860000,0.000687915,1,0,0,0,0,0,0,117.1116196,132.9381333,151.3520174,161.9083857,171.5353851,0.002045901,0.00236185,0.002698517,0.467925975,0.498614485,0.510138862
3003,7,6409.09,14,1907,2009,383597000,,1,0,0,0,0,0,0,212.6065685,222.1824029,228.8189752,233.803439,243.3763431,0.003205322,0.003205322,0.003205322,0.500913214,0.500913214,0.512750731
3004,19,5261.42,36,1800,2003,178888000,,0.96969697,0.03030303,0,0,0,0,0,250.5128329,269.7454902,292.3514348,316.9424333,341.5107589,0.006362321,0.006362321,0.006326335,0.928931288,0.928485062,0.936621492
3005,109,57631.899,177,1903,2013,10731908100,0.507788022,0.928961749,0.016393443,0.005464481,0.027322404,0.005464481,0,0,210.474674,222.4414516,234.0552992,249.9443627,265.1050572,0.00651266,0.006843618,0.006950115,0.4922805,0.4800817,0.487042115
3006,2,0,2,1989,1990,1784000,,1,0,0,0,0,0,0,205.93211,220.3283993,234.2148624,255.540376,275.5268082,0.002255604,0.002255604,0.002338803,0.845287728,0.841331176,0.762144673
3007,9,0,21,1910,2002,2557026000,,0.875,0,0,0.125,0,0,0,142.7270743,154.7475473,168.5538526,179.479644,193.4321645,0.000940904,0.000940904,0.000933926,0.506047259,0.42759746,0.37839595
3008,211,151909.551,315,1800,2016,6605221178,0.688826382,0.946031746,0.006349206,0,0.003174603,0,0,0.003174603,202.0284066,214.6487951,229.1077083,240.6401601,254.3816375,0.004876843,0.010087903,0.010749224,0.744807418,0.738861557,0.768538932
3009,18,5140.52,29,1967,2015,264259000,1.430794086,0.966666667,0,0,0,0,0,0,238.2951314,258.7800073,279.3332748,303.7983631,328.1593731,0.001929539,0.003011963,0.003572,0.783402201,0.783124535,0.82551321
3010,704,364768.0714,1252,1800,2016,46866772835,,0.939542484,0.020424837,0.000816993,0.007352941,0.00245098,0,0.000816993,204.498368,218.8614047,234.3978031,251.1304761,269.007254,0.004989074,0.00729462,0.007921558,0.602412852,0.607257005,0.632370025
3011,3,0,8,1966,2011,64016000,,0.888888889,0,0,0,0,0,0,204.2050729,218.9617344,232.5542482,249.4553385,266.4672247,0.003470948,0.004811355,0.004797246,0.779848746,0.771284251,0.792363913
3012,45,0,78,1903,2013,6078729100,,0.948717949,0,0,0.051282051,0,0,0,183.2859922,194.5271645,206.4098879,218.9354851,232.9297973,0.002332286,0.00248382,0.002719965,0.474211724,0.441745194,0.432979164
3013,1,0,4,1986,2001,130165000,0.122752517,1,0,0,0,0,0,0,109.5540525,112.3402763,118.9853488,123.5707934,129.2423627,0.003333857,0.004204242,0.004223095,0.378931658,0.397388845,0.43743912
3014,18,0,29,1970,2015,827734800,,0.8125,0,0,0.03125,0,0,0.03125,169.6346023,178.6250858,189.7035222,198.485589,209.0519786,0.003627298,0.003627298,0.003609262,0.668132282,0.626318152,0.727966669
3015,0,0,0,,,0,,,,,,,,,140.5796686,144.2230947,152.5681515,157.4480775,170.5648855,0,0,0,0.296980853,0.296980853,0.297701956
3016,23,0,39,1968,2003,1484236000,,0.88372093,0.023255814,0,0.023255814,0.023255814,0,0,181.990483,192.6848366,205.39542,219.9307724,233.7160633,0.002571965,0.003400291,0.00348431,0.562770961,0.568229219,0.563006213
3017,1,0,1,1981,1981,1249000,0.000798313,1,0,0,0,0,0,0,73.14753724,68.98930528,68.52158714,76.65371349,85.45797956,0,0,0,0.445131466,0.516540532,0.578391979
3018,10,0,16,1966,2013,9386405000,1.144136011,0.727272727,0.181818182,0,0.045454545,0,0,0,125.4610188,136.5062879,148.9530958,161.4473264,174.5188517,0.004521385,0.005448122,0.00588286,0.454130427,0.475663295,0.503927373
3019,15,0,33,1966,2015,869887000,3.849084142,0.916666667,0,0,0.027777778,0,0,0,234.4791334,254.2439991,267.7656516,294.7533284,313.5595531,0.003375506,0.004645857,0.004697708,0.830457327,0.828315877,0.834118013
3020,130,0,235,1904,2015,6362319473,5.780322899,0.923766816,0.044843049,0,0,0.004484305,0,0,284.2067187,310.4125429,340.1264952,372.3196828,408.535,0.004608332,0.008369218,0.009772509,0.781628211,0.822093537,0.84581721
3021,4,0,9,1916,2012,341499000,,0.8,0.1,0,0,0,0,0,247.2402224,281.7488923,313.2876308,347.7228076,386.3974953,0.003697419,0.000101299,0.005292881,0.534125155,0.612910578,0.700964875
3022,714,22481.91,1277,1781,2016,53764904621,,0.934661355,0.023904382,0.000796813,0.007171315,0.002390438,0,0.000796813,194.6783698,208.2256353,222.8800697,238.6477857,255.5843143,0.005055487,0.007279571,0.007807143,0.576910085,0.58144431,0.605226733
3023,704,0,1252,1800,2016,46866772835,,0.939542484,0.020424837,0.000816993,0.007352941,0.00245098,0,0.000816993,204.5890673,218.9587203,234.5112582,251.2661529,269.1612263,0.004977491,0.007279768,0.007907708,0.603031945,0.607846197,0.632909145
3024,3,0,4,1928,1999,25040000,0.300530681,1,0,0,0,0,0,0,211.4197338,222.0000517,232.6773113,243.762114,253.3969448,0.002527533,0.002527533,0.002506529,0.479139098,0.486658685,0.513467342
3025,137,0,260,1904,2015,6465301473,,0.931451613,0.040322581,0,0,0.004032258,0,0,282.4642619,308.6733741,338.3671288,370.0757803,405.4438833,0.004603148,0.008145499,0.00943384,0.785652964,0.824217468,0.847717657
3026,12,0,12,1965,2008,292997350,,0.916666667,0.083333333,0,0,0,0,0,207.9316675,234.3188981,271.983185,295.1576473,307.4879649,0.002723386,0.002723386,0.002805087,0.056755358,0.718102345,0.799395408
3027,0,0,1,1919,1919,152939000,,1,0,0,0,0,0,0,188.1512875,192.8804842,204.3498802,220.6002388,231.4972867,0.00444073,0.014033206,0.014195367,0.641548268,0.612533836,0.618758342
3028,86,0,120,1800,2016,2241450478,0.609092255,0.94214876,0,0,0.008264463,0,0,0.008264463,201.8631925,212.8372046,225.369336,233.6812987,243.5831491,0.00646262,0.011374011,0.012019271,0.768450179,0.75215124,0.78924989
3029,137,0,259,1904,2015,6453951473,4.887640704,0.931174089,0.04048583,0,0,0.004048583,0,0,282.5074078,308.7243963,338.2165803,369.9529764,405.4706812,0.004589848,0.008158382,0.009450035,0.784557845,0.82321662,0.846759481
3030,43,0,67,1800,2016,1544280088,1.048609061,0.898550725,0,0,0.014492754,0,0,0.014492754,180.6864545,190.0114453,198.2191109,210.542092,221.2261006,0.004701385,0.005151539,0.0052796,0.762802204,0.741090069,0.796053397
3031,7,0,11,1966,2004,9310695000,2.55172471,0.647058824,0.235294118,0,0.058823529,0,0,0,175.1533514,193.0740808,211.1250393,229.0091958,246.5426846,0.008080076,0.009568009,0.010237034,0.561042044,0.586060302,0.605263086
3032,103,0,156,1904,2015,5416133430,,0.899371069,0.056603774,0,0,0.006289308,0,0,320.7881141,349.9829389,383.9692203,419.0719424,459.1212185,0.005615602,0.010658475,0.012485693,0.752670515,0.810955476,0.833891378
3033,1,0,1,2000,2000,970500000,,0.5,0.5,0,0,0,0,0,119.1558379,128.0190908,132.3054723,140.1949819,149.0364413,0.003522424,0.003522424,0.003522424,0.179098603,0.179098603,0.17924495
3034,1,0,2,,,16652000,,1,0,0,0,0,0,0,758.1542815,792.5535981,824.01436,861.0662723,904.2571521,0.022970427,0.046219382,0.046563447,0.610059802,0.54904563,0.59290571
3035,3,0,4,1781,1988,1221315000,,0.666666667,0.166666667,0,0,0,0,0,171.0796718,187.9575077,207.2570787,220.8018043,237.2168145,0.015845479,0.020455931,0.020160894,0.610995063,0.564709585,0.56755768
3036,687,0,1220,1800,2016,37172761665,,0.942712721,0.01769166,0.00084246,0.00673968,0.00252738,0,0.00084246,234.5752088,250.9600341,268.6155757,287.7618355,308.217257,0.005575916,0.008316265,0.009020653,0.677408793,0.681222075,0.707011786
3037,117,0,180,1800,2013,4036614700,,0.95505618,0.005617978,0,0,0,0,0,196.9249783,211.7511946,228.4927289,243.9195769,261.3390492,0.003184782,0.003813357,0.003812019,0.74582198,0.747586895,0.770689043
3038,22,0,42,1800,2003,215991000,0.428956028,0.95,0.025,0,0,0,0,0,247.0582145,264.0162757,289.5941228,312.8120036,336.884281,0.006495564,0.006495564,0.006464444,0.935618663,0.934328603,0.943786212
3039,47,0,72,1800,2016,1557263088,,0.905405405,0,0,0.013513514,0,0,0.013513514,179.4734439,188.9009718,197.0878861,208.7149553,218.6898149,0.00459254,0.005013425,0.005129531,0.769904031,0.749603607,0.801954755
3040,6,0,7,1976,2001,2328444000,2.324730531,1,0,0,0,0,0,0,160.369282,175.6438869,188.5570648,202.8207958,219.7997772,0.001255308,0.001255308,0.001245501,0.670193952,0.636689648,0.541554294
3041,0,0,0,,,0,,,,,,,,,59.26715106,55.66366319,64.19104022,61.28381315,65.09157386,0.001216016,0.001216016,0.001228816,0.467410783,0.467410783,0.468844401
3042,0,0,1,1977,1977,700000,,1,0,0,0,0,0,0,122.4793569,135.2687926,151.8327332,163.5994022,176.8818436,0.008100323,0.011412627,0.011631729,0.648257818,0.682128381,0.689494068
3043,714,0,1273,1781,2016,53637530255,0.666294955,0.934504792,0.023961661,0.000798722,0.007188498,0.002396166,0,0.000798722,195.0235211,208.6969785,223.5061518,239.3832197,256.4679198,0.005011786,0.007263582,0.007798056,0.581058327,0.585591442,0.608963393
3044,6,0,15,1976,2002,49341000,,0.9375,0,0,0,0,0,0,252.1519436,265.7167211,283.7163482,302.5853102,320.9075506,0.004224159,0.006298004,0.006273533,0.723279366,0.721205522,0.713008023
3045,8,0,13,1781,2000,6478365000,0.440403083,0.65,0.25,0,0,0,0,0,95.1988825,102.6840193,110.5158602,118.9770089,129.6596602,0.006416466,0.006993072,0.006435654,0.399812455,0.400079111,0.399447403
3046,48,0,66,1916,2015,1408240805,,0.875,0.069444444,0,0,0.013888889,0,0,413.882034,457.2867128,507.8386806,561.7655122,622.2721473,0.009078784,0.018726566,0.023355431,0.681509981,0.80969084,0.826044955
3047,0,0,1,1966,1966,29820000,,1,0,0,0,0,0,0,177.1438464,194.0604629,210.9628425,229.4222144,250.5423137,0.008569569,0.010922468,0.012821508,0.702483682,0.727863938,0.753238222
3048,9,0,21,1910,2002,2557026000,0.804268499,0.875,0,0,0.125,0,0,0,137.5692441,149.5004961,163.8468582,174.5393181,188.4434726,0.000520825,0.000520825,0.000524384,0.50525037,0.425225978,0.374978793
3049,706,0,1258,1800,2016,47141405255,,0.93902439,0.020325203,0.000813008,0.007317073,0.002439024,0,0.000813008,203.0919899,217.2961345,232.6817542,249.1932309,266.8326318,0.004944788,0.007333055,0.007949056,0.596448587,0.601151538,0.626142219
3050,0,0,0,,,0,,,,,,,,,122.0012965,133.4780674,139.3405115,142.5410306,146.8859871,0.002043691,0.002043691,0.001988456,0.084523185,0.084523185,0.084813168
3051,14,0,25,1967,2009,309922445,,1,0,0,0,0,0,0,183.7279622,200.3296583,217.0454451,262.3784832,300.4417473,0.002963154,0.002963154,0.003389912,0.784148737,0.818168642,0.8211479
3052,5,0,6,1980,2001,10946000,,0.75,0,0,0,0.125,0,0,140.8230471,143.2447499,150.9481725,173.7609637,187.3062647,0.001418766,0.001418766,0.00146483,0.644470035,0.644470035,0.644681929
3053,8,0,12,1800,2011,329648000,,0.923076923,0,0,0,0,0,0,230.4494254,244.3080415,257.6692559,281.4397587,300.4918853,0.004808941,0.004808941,0.004834285,0.72549119,0.720416141,0.739461829
3054,22,0,51,1903,2013,4985954000,,0.923076923,0,0,0.076923077,0,0,0,174.4286289,186.2810129,198.5353586,211.1174403,225.4461943,0.001819475,0.001990287,0.002149748,0.454660689,0.418396051,0.402429967
3055,350,0,685,1904,2016,18451821187,3.299824431,0.941448382,0.024653313,0,0.003081664,0.003081664,0,0,263.4801236,285.4695457,309.4949362,335.7767207,364.2452316,0.005060637,0.007487469,0.008407433,0.780369805,0.794331439,0.823671861
3056,13,0,19,1970,2013,178508000,0.545321669,0.95,0,0,0,0,0,0,196.1693127,212.9765589,228.2852367,244.7155115,262.4183615,0.003352766,0.003352766,0.003384697,0.826518324,0.824584211,0.836558375
3057,12,0,18,1966,2013,9388576000,,0.75,0.166666667,0,0.041666667,0,0,0,107.5497882,116.622201,126.779213,137.1785581,147.8130835,0.003863155,0.004556884,0.004883148,0.425600864,0.44183627,0.46327235
3058,30,0,49,1965,2003,1557837000,,0.905660377,0.018867925,0,0.018867925,0.018867925,0,0,195.578142,206.3703089,219.6086237,235.4365587,249.7390108,0.00530263,0.006033246,0.006095147,0.592845722,0.597660112,0.598092553
3059,120,0,187,1800,2013,4082401700,,0.956756757,0.005405405,0,0,0,0,0,192.401849,206.8546665,223.5287269,238.31319,255.016677,0.003164579,0.004098185,0.004096933,0.737781682,0.740698468,0.763792056
3060,10,0,23,1891,2012,829773000,,1,0,0,0,0,0,0,309.2432446,323.1776513,337.7378156,353.6836498,369.9420258,0.004244054,0.00757022,0.007563123,0.752147458,0.764136794,0.802002087
3061,3,0,3,1983,2006,76155000,,1,0,0,0,0,0,0,75.04492842,78.90312374,85.19754272,83.7886261,82.4202728,0.001988514,0.003392989,0.003379083,0.829265919,0.823592396,0.853350576
3062,0,0,1,1980,1980,139200000,,1,0,0,0,0,0,0,114.7089342,121.059897,129.6727125,137.6877249,155.4571974,0,0,0,0.799122291,0.792405304,0.705655772
3063,231,0,418,1904,2015,9836923317,,0.942408377,0.031413613,0,0,0.002617801,0,0,266.5878001,292.4165524,321.0806167,353.0726682,387.8282696,0.003982277,0.006755601,0.007681828,0.818902408,0.844067769,0.86735906
3064,30,0,33,1870,2009,572800000,0.651846296,1,0,0,0,0,0,0,259.4818054,277.4069605,304.2184633,304.6986659,317.1076508,0.011692937,0.013148833,0.013100884,0.67002162,0.662310603,0.683643401
3065,15,0,16,1965,2008,326179350,,0.9375,0.0625,0,0,0,0,0,860.0482276,963.3323901,992.0457944,1095.333553,1232.205845,0.026998597,0.056177206,0.057213855,0.240228063,0.685148485,0.734145375
3066,50,0,125,1908,2016,2798562570,,0.957627119,0.025423729,0,0,0,0,0,264.5185009,285.1035833,309.6524865,331.8637871,358.8462715,0.007038783,0.009390991,0.011372126,0.85378358,0.855233082,0.873817485
3067,42,0,60,1916,2015,1390363805,,0.863636364,0.075757576,0,0,0.015151515,0,0,507.9210408,563.4702167,626.4400545,693.3421839,765.7992529,0.012943912,0.026825103,0.034034941,0.541008206,0.740184482,0.766894678
3068,7,0,9,1981,2004,9280365000,4.406366982,0.6,0.266666667,0,0.066666667,0,0,0,129.3517451,141.5059892,151.6409927,163.8179565,178.1185497,0.004787459,0.006693704,0.00719894,0.45119823,0.487698169,0.482367239
3069,24,0,31,1926,2010,668451180,1.378559773,0.882352941,0.088235294,0,0,0,0,0,234.6201519,249.3272238,265.9022575,284.0077196,297.3760676,0.001831291,0.003683835,0.003864484,0.657171346,0.711894005,0.713493285
3070,85,0,119,1800,2016,2239020478,,0.941666667,0,0,0.008333333,0,0,0.008333333,199.2783016,210.5789844,223.943314,231.4347196,241.4363773,0.006261967,0.008176171,0.008245001,0.768708207,0.753899325,0.79218967
3071,15,0,25,1966,2013,9473439000,0.20312634,0.806451613,0.129032258,0,0.032258065,0,0,0,83.96544955,90.95862081,98.8287318,106.5153199,114.7572736,0.002456347,0.002884263,0.003084231,0.333191465,0.343722261,0.357951824
3072,88,0,147,1903,2013,8873871100,0.792831159,0.922077922,0.012987013,0.006493506,0.032467532,0.006493506,0,0,241.1447479,255.7261003,270.0561482,290.1192281,309.2551382,0.008550251,0.009023489,0.00918105,0.537717084,0.519995787,0.517768259
3073,702,0,1246,1800,2016,46647080665,0.735450851,0.939294504,0.020508614,0.000820345,0.007383101,0.002461034,0,0.000820345,210.0474983,224.8625571,240.8843648,258.1330272,276.5416346,0.005068248,0.007435712,0.008057186,0.620170218,0.624909289,0.649274569
3074,106,0,163,1800,2013,3930170200,0.972673191,0.950310559,0.00621118,0,0,0,0,0,199.0794392,214.5412231,232.3515214,248.5096569,266.4827532,0.003254807,0.003254807,0.003256837,0.761827339,0.759579006,0.785137056
3075,714,0,1276,1781,2016,53752544621,0.66786198,0.93460925,0.023923445,0.000797448,0.007177033,0.002392344,0,0.000797448,193.9670972,207.5590745,222.2733758,238.0538365,255.0363527,0.004978548,0.007215293,0.007746162,0.577688124,0.582256949,0.60570202
3076,1,0,2,1977,1985,3686000000,1.433980886,0.5,0.25,0,0,0,0,0,127.5983954,144.5303387,159.2493789,173.8998812,185.9598119,0.026426917,0.026426917,0.019096513,0.644641398,0.644641398,0.621679608
3077,8,0,9,1926,2010,607654000,,0.727272727,0.181818182,0,0,0,0,0,259.8724438,275.1424096,274.9068061,290.6599487,297.4770002,0.000771719,0.001800678,0.001882775,0.631879108,0.680864106,0.67985704
3078,1,0,3,1981,1997,19057000,,1,0,0,0,0,0,0,161.2975227,175.1372798,190.2773569,189.6319219,205.5420778,0.004224942,0.009490509,0.009490509,0.817661505,0.832917083,0.841179654
3079,80,0,135,1935,2015,3269361590,5.14144087,0.964285714,0.017857143,0,0,0,0,0,219.664336,245.0104949,267.6658068,301.6897832,333.9417095,0.002342792,0.003429489,0.003721619,0.876956455,0.878250264,0.902567994
3080,714,0,1277,1781,2016,53764904621,,0.934661355,0.023904382,0.000796813,0.007171315,0.002390438,0,0.000796813,194.6773284,208.2241782,222.8778873,238.6464377,255.5841767,0.005055587,0.007279715,0.007807298,0.576918257,0.581452572,0.605221969
3081,10,0,22,1917,2009,1391141000,0.482186524,0.952380952,0,0,0.047619048,0,0,0,206.9526533,217.3959038,227.4023752,243.1754937,258.9495648,0.002754117,0.002754117,0.003272713,0.41469739,0.415369713,0.424535903
3082,5,0,5,1912,1975,312903000,0.451075572,1,0,0,0,0,0,0,138.3364618,142.9980835,143.3040745,151.0987308,158.8734647,0.001706844,0.001706844,0.00169104,0.456375379,0.456375379,0.470035401
3083,0,0,5,1979,1994,28429000,0.036149481,0.833333333,0,0,0.166666667,0,0,0,172.3157843,182.7555037,197.0752672,207.3182461,219.511872,0.001459211,0.002093651,0.002434663,0.527691313,0.552275854,0.488486901
3084,7,0,7,1963,2000,257144000,,1,0,0,0,0,0,0,210.4261524,233.284609,258.8341138,278.4485008,300.3357851,0.002452314,0.002452314,0.002433875,0.863458684,0.863458684,0.882786787
3085,44,0,96,1965,2016,748180607,1.823546105,0.988372093,0,0,0,0,0,0,238.5077358,257.4595045,282.5976842,302.8269498,328.2617656,0.003501497,0.005666448,0.005684943,0.957590713,0.957360006,0.957452484
3086,97,0,163,1903,2013,9793855100,,0.923529412,0.017647059,0.005882353,0.029411765,0.005882353,0,0,226.9738511,240.0504988,253.0543923,270.8117639,287.8957215,0.007412219,0.007803546,0.007934064,0.514712992,0.500050783,0.50362557
3087,214,0,319,1800,2016,6734267178,0.722860188,0.946708464,0.006269592,0,0.003134796,0,0,0.003134796,199.1780533,211.6454381,225.9280223,237.1408278,250.5186315,0.004763424,0.009875732,0.010518041,0.732161439,0.72658974,0.756848573
3088,4,0,5,1974,2009,325192000,,1,0,0,0,0,0,0,181.9213408,195.8910503,203.0054814,202.0076948,218.5467748,6.75E-05,6.75E-05,0.000112534,0.365938196,0.365938196,0.381828003
3089,4,0,11,1907,2009,377527000,0.538943452,1,0,0,0,0,0,0,198.9622126,207.5732564,218.0448843,223.7619709,233.3303206,0.002635809,0.002635809,0.002658289,0.413479155,0.413479155,0.426045612
3090,93,0,209,1905,2016,4372064570,,0.942583732,0.014354067,0,0.009569378,0.004784689,0,0,254.7878014,274.3009674,296.4503791,317.8720995,342.4580886,0.00574826,0.007624198,0.009121732,0.831066137,0.829947663,0.852200633
3091,0,0,3,1940,1974,31012420,,0.666666667,0,0,0,0,0,0,212.7675902,222.5911925,239.0425261,242.0382918,252.1835551,0.006711937,0.02307115,0.023046941,0.389473939,0.378864357,0.370893553
3092,3,0,4,1781,1988,1221315000,0.236110748,0.666666667,0.166666667,0,0,0,0,0,146.6329625,158.3784311,170.5154742,183.6810306,202.1844582,0.00909164,0.011391037,0.011181109,0.481346834,0.469885168,0.478637392
3093,0,0,2,1951,1952,23060000,,1,0,0,0,0,0,0,137.2077163,150.419779,169.5400155,182.221982,191.5399703,0.000527669,0.000527669,0.000585233,0.429570573,0.20483153,0.228682171
3094,30,0,49,1965,2003,1557837000,0.753039849,0.905660377,0.018867925,0,0.018867925,0.018867925,0,0,194.3085588,204.9863065,217.7019655,233.6653702,248.0272144,0.004445725,0.005193521,0.005247063,0.587321205,0.592248804,0.590849587
